,issue_id,date,local_path,extension,notice,xml_filepath,issue_title,collection_title,radio_channel,broadcast_time
28994,ParisVP-1957-01-01-x,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102827_2000INA08508PA0013_01___EXPORT.MP3'],MP3,PHD99102827,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102827_2000INA08508PA0013_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,
28995,ParisVP-1957-06-01-o,01/06/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102828_LO01191_01___EXPORT.MP3'],MP3,PHD99102828,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102828_LO01191_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
28996,ParisVP-1957-06-01-p,01/06/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102828_2000INA08508PA0014_01___EXPORT.MP3'],MP3,PHD99102828,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102828_2000INA08508PA0014_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
28997,ParisVP-1957-06-01-q,01/06/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102829_2000INA08508PA0015_01___EXPORT.MP3'],MP3,PHD99102829,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102829_2000INA08508PA0015_01___EXPORT.json'],Contractions du Journal parle Paris vous parle : du 24 au 28 juin 1957,Paris vous parle,Radio Television Francaise,
28998,ParisVP-1957-07-02-a,02/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102830_LO01198_01___EXPORT.MP3'],MP3,PHD99102830,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102830_LO01198_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
28999,ParisVP-1957-07-02-b,02/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102830_2000INA08508PA0012_01___EXPORT.MP3'],MP3,PHD99102830,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102830_2000INA08508PA0012_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29000,ParisVP-1957-01-01-y,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102838_2000INA08508PA0017_01___EXPORT.MP3'],MP3,PHD99102838,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102838_2000INA08508PA0017_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29001,ParisVP-1957-01-01-z,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102838_LO01265_01_1_20419_EXPORT.MP3'],MP3,PHD99102838,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102838_LO01265_01_1_20419_EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29002,ParisVP-1957-01-01-aa,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102839_LO01266_01___EXPORT.MP3'],MP3,PHD99102839,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102839_LO01266_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29003,ParisVP-1957-01-01-ab,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102839_2000INA08508PA0020_01___EXPORT.MP3'],MP3,PHD99102839,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102839_2000INA08508PA0020_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29004,ParisVP-1956-12-01-m,01/12/1956,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102840_LO01267_01___EXPORT.MP3'],MP3,PHD99102840,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102840_LO01267_01___EXPORT.json'],Contractions du Journal parle Paris vous parle du 8 au 20janvier 1956,Paris vous parle,Radio Television Francaise,
29005,ParisVP-1956-12-01-n,01/12/1956,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102840_2000INA08508PA0021_01___EXPORT.MP3'],MP3,PHD99102840,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102840_2000INA08508PA0021_01___EXPORT.json'],Contractions du Journal parle Paris vous parle du 8 au 20janvier 1956,Paris vous parle,Radio Television Francaise,
29006,ParisVP-1957-07-01-a,01/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102843_2000INA08508PA0023_01___EXPORT.MP3'],MP3,PHD99102843,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102843_2000INA08508PA0023_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,
29007,ParisVP-1957-07-01-b,01/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102843_LO01273_01___EXPORT.MP3'],MP3,PHD99102843,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102843_LO01273_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,
29008,ParisVP-1957-07-01-c,01/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102844_2000INA08508PA0027_01___EXPORT.MP3'],MP3,PHD99102844,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102844_2000INA08508PA0027_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29009,ParisVP-1957-07-01-d,01/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102844_LO01287_01___EXPORT.MP3'],MP3,PHD99102844,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102844_LO01287_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29010,ParisVP-1957-07-01-e,01/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102847_2000INA08508PA0024_01___EXPORT.MP3'],MP3,PHD99102847,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102847_2000INA08508PA0024_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29011,ParisVP-1957-07-01-f,01/07/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102847_LO01308_01___EXPORT.MP3'],MP3,PHD99102847,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102847_LO01308_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29012,ParisVP-1956-01-01-a,01/01/1956,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102850_LO01313_01_0_134216_EXPORT.MP3'],MP3,PHD99102850,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102850_LO01313_01_0_134216_EXPORT.json'],"Contractions du Journal parle ""Paris vous parle""",Paris vous parle,Radio Television Francaise,
29013,ParisVP-1956-01-01-b,01/01/1956,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102850_2000INA08508PA0016_01___EXPORT.MP3'],MP3,PHD99102850,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102850_2000INA08508PA0016_01___EXPORT.json'],"Contractions du Journal parle ""Paris vous parle""",Paris vous parle,Radio Television Francaise,
29014,ParisVP-1957-01-01-ac,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102856_2000INA08508PA0031_01___EXPORT.MP3'],MP3,PHD99102856,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102856_2000INA08508PA0031_01___EXPORT.json'],Contractions du Journal parle Paris vous parle : Semaine du 27 juillet au 3 aout 1957,Paris vous parle,Radio Television Francaise,19:15:00
29015,ParisVP-1957-01-01-ad,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102856_LO01335_01___EXPORT.MP3'],MP3,PHD99102856,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102856_LO01335_01___EXPORT.json'],Contractions du Journal parle Paris vous parle : Semaine du 27 juillet au 3 aout 1957,Paris vous parle,Radio Television Francaise,19:15:00
29016,ParisVP-1957-01-01-ae,01/01/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102856_86INA08505PH0504_01___EXPORT.MP3'],MP3,PHD99102856,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102856_86INA08505PH0504_01___EXPORT.json'],Contractions du Journal parle Paris vous parle : Semaine du 27 juillet au 3 aout 1957,Paris vous parle,Radio Television Francaise,19:15:00
29017,ParisVP-1956-01-01-c,01/01/1956,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102860_LO01345_01___EXPORT.MP3'],MP3,PHD99102860,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102860_LO01345_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29018,ParisVP-1956-01-01-d,01/01/1956,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102860_2000INA08508PA0032_01___EXPORT.MP3'],MP3,PHD99102860,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102860_2000INA08508PA0032_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29019,ParisVP-1956-01-01-e,01/01/1956,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102861_LO01346_01_0_191917_EXPORT.MP3'],MP3,PHD99102861,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102861_LO01346_01_0_191917_EXPORT.json'],Contractions du Journal parle Paris vous parle de 19h15,Paris vous parle,Radio Television Francaise,
29020,ParisVP-1956-01-01-f,01/01/1956,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102861_2000INA08508PA0030_01___EXPORT.MP3'],MP3,PHD99102861,['INA/Data/Journal_parle/09-_Paris_vous_parle_1948-1955/PHD99102861_2000INA08508PA0030_01___EXPORT.json'],Contractions du Journal parle Paris vous parle de 19h15,Paris vous parle,Radio Television Francaise,
29021,ParisVP-1957-08-01-b,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102866_LO01371_01___EXPORT.MP3'],MP3,PHD99102866,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102866_LO01371_01___EXPORT.json'],Contractions du Journal parle Paris vous parle : semaine du 5 au 12 aout 1957,Paris vous parle,Radio Television Francaise,19:15:12
29022,ParisVP-1957-08-01-c,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102867_LO01372_01___EXPORT.MP3'],MP3,PHD99102867,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102867_LO01372_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29023,ParisVP-1957-08-01-d,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102870_LO01381_01___EXPORT.MP3'],MP3,PHD99102870,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102870_LO01381_01___EXPORT.json'],Contractions du Journal parle Paris vous parle du 12 au 16 aout 1957,Paris vous parle,Radio Television Francaise,19:15:00
29024,ParisVP-1957-08-01-e,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102870_2000INA08508PA0035_01___EXPORT.MP3'],MP3,PHD99102870,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102870_2000INA08508PA0035_01___EXPORT.json'],Contractions du Journal parle Paris vous parle du 12 au 16 aout 1957,Paris vous parle,Radio Television Francaise,19:15:00
29025,ParisVP-1957-08-13-a,13/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102871_2000INA08508PA0036_01___EXPORT.MP3'],MP3,PHD99102871,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102871_2000INA08508PA0036_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29026,ParisVP-1957-08-13-b,13/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102871_LO01386_01___EXPORT.MP3'],MP3,PHD99102871,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102871_LO01386_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29027,ParisVP-1957-08-01-f,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102874_2000INA08508PA0037_01___EXPORT.MP3'],MP3,PHD99102874,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102874_2000INA08508PA0037_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:05
29028,ParisVP-1957-08-01-g,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102874_LO01394_01___EXPORT.MP3'],MP3,PHD99102874,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102874_LO01394_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:05
29029,ParisVP-1957-08-01-h,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102878_2000INA08508PA0033_01___EXPORT.MP3'],MP3,PHD99102878,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102878_2000INA08508PA0033_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29030,ParisVP-1957-08-01-i,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102878_LO01412_01___EXPORT.MP3'],MP3,PHD99102878,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102878_LO01412_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29031,ParisVP-1957-08-01-j,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102879_2000INA08508PA0038_01___EXPORT.MP3'],MP3,PHD99102879,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102879_2000INA08508PA0038_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29032,ParisVP-1957-08-01-k,01/08/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102879_LO01414_01___EXPORT.MP3'],MP3,PHD99102879,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102879_LO01414_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29033,ParisVP-1957-09-01-a,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102885_2000INA08508PA0039_01___EXPORT.MP3'],MP3,PHD99102885,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102885_2000INA08508PA0039_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29034,ParisVP-1957-09-01-b,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102885_LO01437_01___EXPORT.MP3'],MP3,PHD99102885,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102885_LO01437_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29035,ParisVP-1957-09-01-c,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102889_LO01464_01___EXPORT.MP3'],MP3,PHD99102889,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102889_LO01464_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29036,ParisVP-1957-09-01-d,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102889_2000INA08508PA0040_01___EXPORT.MP3'],MP3,PHD99102889,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102889_2000INA08508PA0040_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29037,ParisVP-1957-09-01-e,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102896_2000INA08508PA0041_01___EXPORT.MP3'],MP3,PHD99102896,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102896_2000INA08508PA0041_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29038,ParisVP-1957-09-01-f,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102896_2001INA08508PA0041_01___EXPORT.MP3'],MP3,PHD99102896,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102896_2001INA08508PA0041_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29039,ParisVP-1957-09-17-a,17/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102898_2000INA08508PA0042_01___EXPORT.MP3'],MP3,PHD99102898,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102898_2000INA08508PA0042_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29040,ParisVP-1957-09-01-g,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102901_LO01510_01_0_571806_EXPORT.MP3'],MP3,PHD99102901,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102901_LO01510_01_0_571806_EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,
29041,ParisVP-1957-09-01-h,01/09/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102902_LO01520_01___EXPORT.MP3'],MP3,PHD99102902,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102902_LO01520_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29042,ParisVP-1957-10-01-a,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102906_LO01555_01___EXPORT.MP3'],MP3,PHD99102906,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102906_LO01555_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29043,ParisVP-1957-10-01-b,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102908_LO01574_01___EXPORT.MP3'],MP3,PHD99102908,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102908_LO01574_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29044,ParisVP-1957-10-01-c,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102914_LO01595_01___EXPORT.MP3'],MP3,PHD99102914,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102914_LO01595_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29045,ParisVP-1957-10-01-d,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102915_LO01601_01_1_180306_EXPORT.MP3'],MP3,PHD99102915,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102915_LO01601_01_1_180306_EXPORT.json'],"Contractions du Journal parle ""Paris vous parle""",Paris vous parle,Radio Television Francaise,19:15:00
29046,ParisVP-1957-10-01-e,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102917_LO01613_01___EXPORT.MP3'],MP3,PHD99102917,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102917_LO01613_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,
29047,ParisVP-1957-10-01-f,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102919_LO01620_01___EXPORT.MP3'],MP3,PHD99102919,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102919_LO01620_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29048,ParisVP-1957-10-01-g,01/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102924_LO01640_01___EXPORT.MP3'],MP3,PHD99102924,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102924_LO01640_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
29049,ParisVP-1957-10-31-a,31/10/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102927_LO01649_01_0_22811_EXPORT.MP3'],MP3,PHD99102927,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102927_LO01649_01_0_22811_EXPORT.json'],31eme journee de crise gouvernementale,Paris vous parle,Radio Television Francaise,
29050,ParisVP-1957-11-01-a,01/11/1957,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102930_LO01653_01___EXPORT.MP3'],MP3,PHD99102930,['INA/Data/Journal_parle/10-_Paris_vous_parle_1956-1957/PHD99102930_LO01653_01___EXPORT.json'],Contractions du Journal parle Paris vous parle,Paris vous parle,Radio Television Francaise,19:15:00
