Type de notice	Titre propre-Titre collection-date de diffusion-Chaine de diffusion-Heure de diffusion-Notice-Date de diffusion	Identifiant notice	Fichier source	Nom du fichier	TC IN	TC OUT	Format	Répertoire	Chemin
EMISSION RAD.	Titre: La situation au Cambodge - Titre collection:Le telephone sonne - Date:19/04/1978 - Chaine:Radio France - Heure:19:27:10 comment= notice PHD97006604 19/04/1978	PHD97006604	78F05001H1900SA0109_01.MP3	PHD97006604_78F05001H1900SA0109_01_234222_523509_EXPORT.MP3	00:23:42:22	00:52:35:09	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le tourisme en Bretagne apres la maree noire - Titre collection:Le telephone sonne - Date:27/04/1978 - Chaine:Radio France - Heure:19:23:40 comment= notice PHD97006656 27/04/1978	PHD97006656	78F05001H1900SA0117_01.MP3	PHD97006656_78F05001H1900SA0117_01_214416_543505_EXPORT.MP3	00:21:44:16	00:54:35:05	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La torture en Argentine - Titre collection:Le telephone sonne - Date:28/04/1978 - Chaine:Radio France - Heure:19:20:45 comment= notice PHD97006672 28/04/1978	PHD97006672	78F05001H1900SA0118_01.MP3	PHD97006672_78F05001H1900SA0118_01_185124_545807_EXPORT.MP3	00:18:51:24	00:54:58:07	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les enfants surdoues - Titre collection:Le telephone sonne - Date:01/05/1978 - Chaine:Radio France - Heure:19:20:00 comment= notice PHD97007569 01/05/1978	PHD97007569	78F05001H1900SA0121_01.MP3	PHD97007569_78F05001H1900SA0121_01_254601_520017_EXPORT.MP3	00:25:46:01	00:52:00:17	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La hausse du prix de l'electricite - Titre collection:Le telephone sonne - Date:02/05/1978 - Chaine:Radio France - Heure:19:24:15 comment= notice PHD97007581 02/05/1978	PHD97007581	78F05001H1900SA0122_01.MP3	PHD97007581_78F05001H1900SA0122_01_240410_524907_EXPORT.MP3	00:24:04:10	00:52:49:07	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La rencontre Francois CEYRAC-Edmond MAIRE - Titre collection:Le telephone sonne - Date:03/05/1978 - Chaine:Radio France - Heure:19:24:00 comment= notice PHD97007599 03/05/1978	PHD97007599	78F05001H1900SA0123_01.MP3	PHD97007599_78F05001H1900SA0123_01_234909_543014_EXPORT.MP3	00:23:49:09	00:54:30:14	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le comportement des automobilistes - Titre collection:Le telephone sonne - Date:04/05/1978 - Chaine:Radio France - Heure:19:19:40 comment= notice PHD97007609 04/05/1978	PHD97007609	78F05001H1900SA0124_01.MP3	PHD97007609_78F05001H1900SA0124_01_193022_521906_EXPORT.MP3	00:19:30:22	00:52:19:06	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les cadres face a l'ouverture sociale - Titre collection:Le telephone sonne - Date:05/05/1978 - Chaine:Radio France - Heure:19:21:40 comment= notice PHD97007618 05/05/1978	PHD97007618	78F05001H1900SA0125_01.MP3	PHD97007618_78F05001H1900SA0125_01_212703_520615_EXPORT.MP3	00:21:27:03	00:52:06:15	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La commission des operations boursieres - Titre collection:Le telephone sonne - Date:08/05/1978 - Chaine:Radio France - Heure:19:23:15 comment= notice PHD97007663 08/05/1978	PHD97007663	78F05001H1900SA0128_01.MP3	PHD97007663_78F05001H1900SA0128_01_232622_504611_EXPORT.MP3	00:23:26:22	00:50:46:11	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: L'avenir de l'edition - Titre collection:Le telephone sonne - Date:10/05/1978 - Chaine:Radio France - Heure:19:22:30 comment= notice PHD97007693 10/05/1978	PHD97007693	78F05001H1900SA0130_01.MP3	PHD97007693_78F05001H1900SA0130_01_222501_523807_EXPORT.MP3	00:22:25:01	00:52:38:07	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les etudiants et la vie active - Titre collection:Le telephone sonne - Date:11/05/1978 - Chaine:Radio France - Heure:19:23:15 comment= notice PHD97007717 11/05/1978	PHD97007717	78F05001H1900SA0131_01.MP3	PHD97007717_78F05001H1900SA0131_01_225817_541815_EXPORT.MP3	00:22:58:17	00:54:18:15	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le football a la veille de la finale de Coupe de France - Titre collection:Le telephone sonne - Date:12/05/1978 - Chaine:Radio France - Heure:19:21:00 comment= notice PHD97007737 12/05/1978	PHD97007737	78F05001H1900SA0132_01.MP3	PHD97007737_78F05001H1900SA0132_01_210920_495523_EXPORT.MP3	00:21:09:20	00:49:55:23	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le tabac - Titre collection:Le telephone sonne - Date:15/05/1978 - Chaine:Radio France - Heure:19:26:00 comment= notice PHD97007779 15/05/1978	PHD97007779	78F05001H1900SA0135_01.MP3	PHD97007779_78F05001H1900SA0135_01_235224_534504_EXPORT.MP3	00:23:52:24	00:53:45:04	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La crise economique en France - Titre collection:Le telephone sonne - Date:17/05/1978 - Chaine:Radio France - Heure:19:20:45 comment= notice PHD97007804 17/05/1978	PHD97007804	78F05001H1900SA0137_01.MP3	PHD97007804_78F05001H1900SA0137_01_181303_541823_EXPORT.MP3	00:18:13:03	00:54:18:23	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Auto-defense et legitime defense - Titre collection:Le telephone sonne - Date:15/11/1978 - Chaine:Radio France - Heure:19:20:05 comment= notice PHD97007912 15/11/1978	PHD97007912	78F05001H1900SA0319_01.MP3	PHD97007912_78F05001H1900SA0319_01_195319_554023_EXPORT.MP3	00:19:53:19	00:55:40:23	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La jeunesse francaise - Titre collection:Le telephone sonne - Date:16/11/1978 - Chaine:Radio France - Heure:19:19:45 comment= notice PHD97007934 16/11/1978	PHD97007934	78F05001H1900SA0320_01.MP3	PHD97007934_78F05001H1900SA0320_01_195004_552910_EXPORT.MP3	00:19:50:04	00:55:29:10	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Un an apres la visite du President SADATE A Jerusalem - Titre collection:Le telephone sonne - Date:20/11/1978 - Chaine:Radio France - Heure:19:22:30 comment= notice PHD97007957 20/11/1978	PHD97007957	78F05001H1900SA0324_01.MP3	PHD97007957_78F05001H1900SA0324_01_221022_533221_EXPORT.MP3	00:22:10:22	00:53:32:21	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les sectes - Titre collection:Le telephone sonne - Date:22/11/1978 - Chaine:Radio France - Heure:19:21:00 comment= notice PHD97007967 22/11/1978	PHD97007967	78F05001H1900SA0326_01.MP3	PHD97007967_78F05001H1900SA0326_01_210621_573306_EXPORT.MP3	00:21:06:21	00:57:33:06	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: L'ecole primaire et la formation des instituteurs - Titre collection:Le telephone sonne - Date:27/11/1978 - Chaine:Radio France - Heure:19:26:10 comment= notice PHD97008024 27/11/1978	PHD97008024	78F05001H1900SA0331_01.MP3	PHD97008024_78F05001H1900SA0331_01_231716_563420_EXPORT.MP3	00:23:17:16	00:56:34:20	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les impots locaux - Titre collection:Le telephone sonne - Date:23/11/1978 - Chaine:Radio France - Heure:19:21:00 comment= notice PHD97007974 23/11/1978	PHD97007974	78F05001H1900SA0327_01.MP3	PHD97007974_78F05001H1900SA0327_01_204421_555800_EXPORT.MP3	00:20:44:21	00:55:58:00	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: 40eme congres de la CGT a Grenoble - Titre collection:Le telephone sonne - Date:28/11/1978 - Chaine:Radio France - Heure:19:24:40 comment= notice PHD97008036 28/11/1978	PHD97008036	78F05001H1900SA0332_01.MP3	PHD97008036_78F05001H1900SA0332_01_221208_544302_EXPORT.MP3	00:22:12:08	00:54:43:02	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les professions liberales - Titre collection:Le telephone sonne - Date:02/02/1979 - Chaine:Radio France - Heure:19:22:00 comment= notice PHD97008097 02/02/1979	PHD97008097	79F05001H1900SA0033_01.MP3	PHD97008097_79F05001H1900SA0033_01_201719_543508_EXPORT.MP3	00:20:17:19	00:54:35:08	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La Transatlantique Francaise - Titre collection:Le telephone sonne - Date:29/11/1978 - Chaine:Radio France - Heure:19:22:50 comment= notice PHD97008042 29/11/1978	PHD97008042	78F05001H1900SA0333_01.MP3	PHD97008042_78F05001H1900SA0333_01_204708_542611_EXPORT.MP3	00:20:47:08	00:54:26:11	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le logement - Titre collection:Le telephone sonne - Date:06/02/1979 - Chaine:Radio France - Heure:19:21:05 comment= notice PHD97008141 06/02/1979	PHD97008141	79F05001H1900SA0037_01.MP3	PHD97008141_79F05001H1900SA0037_01_210907_562718_EXPORT.MP3	00:21:09:07	00:56:27:18	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le match France-Galles - Titre collection:Le telephone sonne - Date:16/02/1979 - Chaine:Radio France - Heure:19:22:35 comment= notice PHD97008193 16/02/1979	PHD97008193	79F05001H1900SA0047_01.MP3	PHD97008193_79F05001H1900SA0047_01_222623_553902_EXPORT.MP3	00:22:26:23	00:55:39:02	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les raisons d'une guerre entre Chine et Vietnam - Titre collection:Le telephone sonne - Date:19/02/1979 - Chaine:Radio France - Heure:19:20:45 comment= notice PHD97008225 19/02/1979	PHD97008225	79F05001H1900SA0050_01.MP3	PHD97008225_79F05001H1900SA0050_01_204409_543516_EXPORT.MP3	00:20:44:09	00:54:35:16	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: L'auto  la route et le temps - Titre collection:Le telephone sonne - Date:02/01/1979 - Chaine:Radio France - Heure:19:24:15 comment= notice PHD97008306 02/01/1979	PHD97008306	79F05001H1900SA0002_01.MP3	PHD97008306_79F05001H1900SA0002_01_215211_543801_EXPORT.MP3	00:21:52:11	00:54:38:01	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: 1979  l'annee de l'enfance - Titre collection:Le telephone sonne - Date:03/01/1979 - Chaine:Radio France - Heure:19:22:20 comment= notice PHD97008311 03/01/1979	PHD97008311	79F05001H1900SA0003_01.MP3	PHD97008311_79F05001H1900SA0003_01_201805_534913_EXPORT.MP3	00:20:18:05	00:53:49:13	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le consommateur et les prix - Titre collection:Le telephone sonne - Date:04/01/1979 - Chaine:Radio France - Heure:19:25:40 comment= notice PHD97008325 04/01/1979	PHD97008325	79F05001H1900SA0004_01.MP3	PHD97008325_79F05001H1900SA0004_01_232115_540113_EXPORT.MP3	00:23:21:15	00:54:01:13	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La situation en Iran : interview de Chapour BAKHTIAR - Titre collection:Le telephone sonne - Date:09/01/1979 - Chaine:Radio France - Heure:19:23:20 comment= notice PHD97008378 09/01/1979	PHD97008378	79F05001H1900SA0009_01.MP3	PHD97008378_79F05001H1900SA0009_01_210420_560418_EXPORT.MP3	00:21:04:20	00:56:04:18	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le tourisme en montagne - Titre collection:Le telephone sonne - Date:10/01/1979 - Chaine:Radio France - Heure:19:19:30 comment= notice PHD97008393 10/01/1979	PHD97008393	79F05001H1900SA0010_01.MP3	PHD97008393_79F05001H1900SA0010_01_191515_552017_EXPORT.MP3	00:19:15:15	00:55:20:17	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les depenses hospitalieres - Titre collection:Le telephone sonne - Date:11/01/1979 - Chaine:Radio France - Heure:19:24:55 comment= notice PHD97008410 11/01/1979	PHD97008410	79F05001H1900SA0011_01.MP3	PHD97008410_79F05001H1900SA0011_01_224114_352204_EXPORT.MP3	00:22:41:14	00:35:22:04	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La course automobile - Titre collection:Le telephone sonne - Date:12/01/1979 - Chaine:Radio France - Heure:19:23:30 comment= notice PHD97008424 12/01/1979	PHD97008424	79F05001H1900SA0012_01.MP3	PHD97008424_79F05001H1900SA0012_01_222608_550320_EXPORT.MP3	00:22:26:08	00:55:03:20	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Assemblee generale du CNPF - Titre collection:Le telephone sonne - Date:16/01/1979 - Chaine:Radio France - Heure:19:20:30 comment= notice PHD97008488 16/01/1979	PHD97008488	79F05001H1900SA0016_01.MP3	PHD97008488_79F05001H1900SA0016_01_204407_542719_EXPORT.MP3	00:20:44:07	00:54:27:19	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Mesures gouvernementales pour l'emploi - Titre collection:Le telephone sonne - Date:17/01/1979 - Chaine:Radio France - Heure:19:20:10 comment= notice PHD97008500 17/01/1979	PHD97008500	79F05001H1900SA0017_01.MP3	PHD97008500_79F05001H1900SA0017_01_202720_565309_EXPORT.MP3	00:20:27:20	00:56:53:09	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Tournoi des 5 Nations de Rugby - Titre collection:Le telephone sonne - Date:19/01/1979 - Chaine:Radio France - Heure:19:21:30 comment= notice PHD97008521 19/01/1979	PHD97008521	79F05001H1900SA0019_01.MP3	PHD97008521_79F05001H1900SA0019_01_214211_534202_EXPORT.MP3	00:21:42:11	00:53:42:02	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La navigation de plaisance - Titre collection:Le telephone sonne - Date:18/01/1979 - Chaine:Radio France - Heure:19:20:20 comment= notice PHD97008513 18/01/1979	PHD97008513	79F05001H1900SA0018_01.MP3	PHD97008513_79F05001H1900SA0018_01_203610_522518_EXPORT.MP3	00:20:36:10	00:52:25:18	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le malaise de la police - Titre collection:Le telephone sonne - Date:22/01/1979 - Chaine:Radio France - Heure:19:22:30 comment= notice PHD97008568 22/01/1979	PHD97008568	79F05001H1900SA0022_01.MP3	PHD97008568_79F05001H1900SA0022_01_223521_563111_EXPORT.MP3	00:22:35:21	00:56:31:11	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: L'Iran - Titre collection:Le telephone sonne - Date:23/01/1979 - Chaine:Radio France - Heure:19:20:00 comment= notice PHD97008584 23/01/1979	PHD97008584	79F05001H1900SA0023_01.MP3	PHD97008584_79F05001H1900SA0023_01_200822_574106_EXPORT.MP3	00:20:08:22	00:57:41:06	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La peur du nucleaire - Titre collection:Le telephone sonne - Date:24/01/1979 - Chaine:Radio France - Heure:19:20:30 comment= notice PHD97008597 24/01/1979	PHD97008597	79F05001H1900SA0024_01.MP3	PHD97008597_79F05001H1900SA0024_01_203001_560517_EXPORT.MP3	00:20:30:01	00:56:05:17	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le Cambodge - Titre collection:Le telephone sonne - Date:25/01/1979 - Chaine:Radio France - Heure:19:20:25 comment= notice PHD97008618 25/01/1979	PHD97008618	79F05001H1900SA0025_01.MP3	PHD97008618_79F05001H1900SA0025_01_203616_572503_EXPORT.MP3	00:20:36:16	00:57:25:03	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La crise du football - Titre collection:Le telephone sonne - Date:26/01/1979 - Chaine:Radio France - Heure:19:22:00 comment= notice PHD97008636 26/01/1979	PHD97008636	79F05001H1900SA0026_01.MP3	PHD97008636_79F05001H1900SA0026_01_220711_561619_EXPORT.MP3	00:22:07:11	00:56:16:19	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La responsabilite medicale - Titre collection:Le telephone sonne - Date:29/01/1979 - Chaine:Radio France - Heure:19:22:50 comment= notice PHD97008665 29/01/1979	PHD97008665	79F05001H1900SA0029_01.MP3	PHD97008665_79F05001H1900SA0029_01_204024_560017_EXPORT.MP3	00:20:40:24	00:56:00:17	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La securite routiere - Titre collection:Le telephone sonne - Date:30/01/1979 - Chaine:Radio France - Heure:19:22:35 comment= notice PHD97008669 30/01/1979	PHD97008669	79F05001H1900SA0030_01.MP3	PHD97008669_79F05001H1900SA0030_01_201903_522822_EXPORT.MP3	00:20:19:03	00:52:28:22	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les charters et les vols de vacances - Titre collection:Le telephone sonne - Date:06/08/1979 - Chaine:Radio France - Heure:19:18:30 comment= notice PHD97008730 06/08/1979	PHD97008730	79F05001H1900SA0218_01.MP3	PHD97008730_79F05001H1900SA0218_01_183816_541721_EXPORT.MP3	00:18:38:16	00:54:17:21	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les clubs de vacances - Titre collection:Le telephone sonne - Date:07/08/1979 - Chaine:Radio France - Heure:19:18:25 comment= notice PHD97008740 07/08/1979	PHD97008740	79F05001H1900SA0219_01.MP3	PHD97008740_79F05001H1900SA0219_01_182423_541907_EXPORT.MP3	00:18:24:23	00:54:19:07	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Le mecontentement des syndicats a l'egard de la politique sociale - Titre collection:Le telephone sonne - Date:08/08/1979 - Chaine:Radio France - Heure:19:20:25 comment= notice PHD97008759 08/08/1979	PHD97008759	79F05001H1900SA0220_01.MP3	PHD97008759_79F05001H1900SA0220_01_202900_560807_EXPORT.MP3	00:20:29:00	00:56:08:07	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: L'etalement des vacances - Titre collection:Le telephone sonne - Date:13/08/1979 - Chaine:Radio France - Heure:19:20:10 comment= notice PHD97008814 13/08/1979	PHD97008814	79F05001H1900SA0225_01.MP3	PHD97008814_79F05001H1900SA0225_01_200613_543601_EXPORT.MP3	00:20:06:13	00:54:36:01	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les vacances en centres aeres - Titre collection:Le telephone sonne - Date:20/08/1979 - Chaine:Radio France - Heure:19:21:00 comment= notice PHD97008868 20/08/1979	PHD97008868	79F05001H1900SA0232_01.MP3	PHD97008868_79F05001H1900SA0232_01_205909_535416_EXPORT.MP3	00:20:59:09	00:53:54:16	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: Les restaurants francais - Titre collection:Le telephone sonne - Date:21/08/1979 - Chaine:Radio France - Heure:19:20:00 comment= notice PHD97008878 21/08/1979	PHD97008878	79F05001H1900SA0233_01.MP3	PHD97008878_79F05001H1900SA0233_01_195718_564601_EXPORT.MP3	00:19:57:18	00:56:46:01	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
EMISSION RAD.	Titre: La situation en Iran - Titre collection:Le telephone sonne - Date:23/08/1979 - Chaine:Radio France - Heure:19:20:00 comment= notice PHD97008897 23/08/1979	PHD97008897	79F05001H1900SA0235_01.MP3	PHD97008897_79F05001H1900SA0235_01_195620_563523_EXPORT.MP3	00:19:56:20	00:56:35:23	FVISIO	Le téléphone sonne	iMPRESSO\Magazines_d'information\Le_telephone_sonne
